config_id,dataset,pair_start_layer,pair_end_layer,format,deployable,slice_width,feature_cache_bytes,edge_order,value_bytes,support_index_bytes,row_pointer_stream_bytes,selector_stream_bytes,descriptor_bytes,reserved_capacity_bytes,feature_cache_accesses,feature_cache_hits,feature_cache_misses,feature_read_bytes,feature_writeback_bytes,topology_bytes,output_write_bytes,total_traffic_bytes,exact_layout_pass,exact_decode_pass,traffic_ratio_to_independent_best,support_decode_cycles,anchor_variants,selected_xorflow_tile_slices,traffic_ratio_to_beicsr,traffic_reduction_vs_beicsr
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,4,5,X2_CAUSAL_FORCE,True,128,524288,O0,21777093,4406228,0,1323,1354744,69476160,7524856,1104492,6420364,410903296,0,19879536,86249472,521480752,True,True,,17903.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.8637528078054254,0.1362471921945746
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,4,5,O0_OFFLINE_MAJORITY,False,128,524288,O0,21777093,4403192,0,1323,1354744,69473344,7524856,1104492,6420364,410903296,0,19879536,86243840,521472304,True,True,,17890.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.863738814990365,0.13626118500963502
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,4,5,O1_FREE_SUPPORT,False,128,524288,O0,21777093,0,0,0,1354744,65027712,7524856,1104492,6420364,410903296,0,19879536,77352576,508135408,True,True,,0.0,{},169343.0,0.8416482942506677,0.15835170574933233
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,6,7,X0_CAUSAL_INDEPENDENT,True,128,524288,O0,20646660,4364890,0,1323,1354744,69434752,6407787,1085845,5321942,340604288,0,19879536,75084032,439974896,True,True,,17709.0,"{""A0_INDEPENDENT_ROWS"": 1323}",1323.0,0.7289462157832011,0.27105378421679893
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,6,7,X1_CAUSAL_AUTO,True,128,524288,O0,20646660,4038159,0,1323,1354744,69108480,6407787,1085845,5321942,340604288,0,19879536,74431488,438996080,True,True,,16500.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.727324522760179,0.272675477239821
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,6,7,X2_CAUSAL_FORCE,True,128,524288,O0,20646660,4038159,0,1323,1354744,69108480,6407787,1085845,5321942,340604288,0,19879536,74431488,438996080,True,True,,16500.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.727324522760179,0.272675477239821
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,6,7,O0_OFFLINE_MAJORITY,False,128,524288,O0,20646660,4024655,0,1323,1354744,69093312,6407787,1085845,5321942,340604288,0,19879536,74401152,438950576,True,True,,16430.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.7272491321665234,0.2727508678334766
ogbn_arxiv_deepres8_w128_s17,OGBN-Arxiv,6,7,O1_FREE_SUPPORT,False,128,524288,O0,20646660,0,0,0,1354744,65027712,6407787,1085845,5321942,340604288,0,19879536,66269952,426753776,True,True,,0.0,{},169343.0,0.7070415901328876,0.2929584098671124
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,4,5,X0_CAUSAL_INDEPENDENT,True,128,524288,O0,21245023,4677351,0,1323,1354744,69748800,7110121,1052997,6057124,387655936,0,19879536,82129280,494385840,True,True,,18965.0,"{""A0_INDEPENDENT_ROWS"": 1323}",1323.0,0.8188679957319059,0.18113200426809406
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,4,5,X1_CAUSAL_AUTO,True,128,524288,O0,21245023,4391928,0,1323,1354744,69462464,7110121,1052997,6057124,387655936,0,19879536,81556608,493526832,True,True,,17824.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.8174451917145464,0.18255480828545356
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,4,5,X2_CAUSAL_FORCE,True,128,524288,O0,21245023,4391928,0,1323,1354744,69462464,7110121,1052997,6057124,387655936,0,19879536,81556608,493526832,True,True,,17824.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.8174451917145464,0.18255480828545356
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,4,5,O0_OFFLINE_MAJORITY,False,128,524288,O0,21245023,4385598,0,1323,1354744,69455168,7110121,1052997,6057124,387655936,0,19879536,81542016,493504944,True,True,,17795.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.8174089378795042,0.1825910621204958
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,4,5,O1_FREE_SUPPORT,False,128,524288,O0,21245023,0,0,0,1354744,65027712,7110121,1052997,6057124,387655936,0,19879536,72687104,480222576,True,True,,0.0,{},169343.0,0.795408902314704,0.20459109768529604
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,6,7,X0_CAUSAL_INDEPENDENT,True,128,524288,O0,20408548,4364139,0,1323,1354744,69434624,6255253,1087091,5168162,330762368,0,19879536,72545024,427593840,True,True,,17643.0,"{""A0_INDEPENDENT_ROWS"": 1323}",1323.0,0.7082343922038343,0.29176560779616567
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,6,7,X1_CAUSAL_AUTO,True,128,524288,O0,20408548,4031632,0,1323,1354744,69101568,6255253,1087091,5168162,330762368,0,19879536,71878912,426594672,True,True,,16475.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.7065794452074288,0.29342055479257123
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,6,7,X2_CAUSAL_FORCE,True,128,524288,O0,20408548,4031632,0,1323,1354744,69101568,6255253,1087091,5168162,330762368,0,19879536,71878912,426594672,True,True,,16475.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.7065794452074288,0.29342055479257123
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,6,7,O0_OFFLINE_MAJORITY,False,128,524288,O0,20408548,4009875,0,1323,1354744,69080320,6255253,1087091,5168162,330762368,0,19879536,71836416,426530928,True,True,,16366.0,"{""A2_CAUSAL_COHORT"": 1323}",1323.0,0.7064738644228771,0.2935261355771229
ogbn_arxiv_deepres8_w128_s27,OGBN-Arxiv,6,7,O1_FREE_SUPPORT,False,128,524288,O0,20408548,0,0,0,1354744,65027712,6255253,1087091,5168162,330762368,0,19879536,63731200,414373104,True,True,,0.0,{},169343.0,0.6863365558705341,0.3136634441294659
