config_id,trace_state,window_start,window_end,W,tile_size,cohort_size,grouping_method,num_cohorts,regular_feature_planes,delta_feature_planes,absent_feature_planes,regular_slots,regular_true_nnz,regular_holes,delta_active_nnz,initial_mask_bits,transition_dense_bits,transition_sparse_bytes,flip_count,total_nnz,dense_bytes,independent_bitmap_bytes,phase0_mosaic_bytes,mosaic_delta_bytes,selected_bytes,selected_representation,byte_ratio_to_best_baseline,proxy_cycles_rho1_10,proxy_cycles_rho1_25,proxy_cycles_rho1_50,proxy_cycles_rho1_75,proxy_speedup_rho1_10,proxy_speedup_rho1_25,proxy_speedup_rho1_50,proxy_speedup_rho1_75,rho_delta_max_for_1x,rho_delta_max_for_1_15x,rho_delta_max_for_1_25x,grouping_objective,cluster_iterations,exact_decode_pass
pubmed_gcnii16,trained,4,11,8,128,16,window_cost_cluster,1233,44184,28810,5918,5651680,5560107,91573,1002063,460864,1307168,119930,183934,6562170,40380416,32670720,30329280,27801600,27801600,mosaic_delta,0.8509637987776211,6914815.444,7065124.894,7315640.644,7402558.104,1.4599238521629008,1.4288641958153045,1.3799343750269644,1.3637318151606366,4.283815448729271,2.9697736213669463,2.2689513134403727,7055029.79,7,True
pubmed_gcnii16,trained,4,11,8,256,16,window_cost_cluster,1233,45034,26841,7037,5760480,5687049,73431,875121,429360,1248640,109805,185403,6562170,40380416,32670720,30011136,27714240,27714240,mosaic_delta,0.8482898448519041,6880814.244,7012082.394,7230862.644,7261280.104,1.467137992978495,1.439672758072272,1.3961133680746487,1.3902650573194304,4.784501754614505,3.2798496029095703,2.4773684553336053,7001987.29,7,True
pubmed_gcnii16,trained,4,11,8,64,32,window_cost_cluster,617,20108,18169,1211,5138144,4979734,158410,1582436,581120,645568,167029,178430,6562170,40380416,32670720,31000448,27601664,27601664,mosaic_delta,0.8448440683278483,7034457.744,7271823.144,7667432.144,7929728.104,1.4350934169176808,1.3882493839704415,1.3166212377764213,1.2730706359159676,3.0405153573351464,2.2084104913865876,1.7646212295473562,7261728.04,6,True
pubmed_gcnii16,trained,4,11,8,128,32,window_cost_cluster,617,21309,16883,1296,5445600,5319751,125849,1242419,539968,671008,152892,181963,6562170,40380416,32670720,30241088,27459200,27459200,mosaic_delta,0.8404834665412945,6965561.044000001,7151923.894,7462528.644,7620708.104,1.4492879950705087,1.41152285030174,1.3527725629725569,1.3246936980437847,3.6270364184707415,2.567206606102954,2.001964039506801,7141828.79,5,True
pubmed_gcnii16,trained,4,11,8,256,32,window_cost_cluster,617,21712,16075,1701,5548768,5456046,92722,1106124,514112,679424,143629,184431,6562170,40380416,32670720,29855744,27314496,27314496,mosaic_delta,0.8360543018335684,6917172.544000001,7083091.144,7359622.144,7475386.104,1.4594263676068855,1.4252398839384466,1.3716878125638727,1.3504458310987062,3.982160191804897,2.791739682303093,2.1568487439021307,7072996.04,7,True
pubmed_gcnii16,trained,4,11,8,64,64,window_cost_cluster,309,8454,11278,44,4307680,4067553,240127,2494617,721120,314656,182059,178651,6562170,40380416,32670720,32643136,27737856,27737856,mosaic_delta,0.8490126939351199,7204565.8440000005,7578758.394,8202412.644,8727990.104,1.401209207964593,1.3320261017942143,1.2307481271848093,1.156635591895717,2.262756952269627,1.7349193340492053,1.4534059376649804,7568663.29,1,True
pubmed_gcnii16,trained,4,11,8,128,64,window_cost_cluster,309,9697,9737,342,4944096,4773310,170786,1788860,622496,374624,159396,180488,6562170,40380416,32670720,31102272,27426752,27426752,mosaic_delta,0.8394902836545995,7060827.144,7329156.144,7776371.144,8122242.104,1.4297339099397728,1.377389675108005,1.2981767219005564,1.2428962188936001,2.801850318079671,2.065765495537843,1.6731869235155352,7319061.04,6,True
pubmed_gcnii16,trained,4,11,8,256,64,window_cost_cluster,309,10423,9025,328,5315808,5176055,139753,1386115,576928,411808,147419,183203,6562170,40380416,32670720,30247104,27288576,27288576,mosaic_delta,0.8352609308885754,6987713.644,7195630.894,7542159.644,7778806.104,1.4446934311150772,1.4029491157499052,1.3384898326875032,1.2977703602624724,3.34908139656522,2.399122197182648,1.8924772908452763,7185535.79,6,True
chameleon_gcnii16,trained,4,4,1,128,32,window_cost_cluster,72,1994,1839,775,62956,60597,2359,15580,58488,0,0,0,76177,582912,382144,365184,337856,337856,mosaic_delta,0.8841065148216379,83071.008,85408.008,89303.008,92828.728,1.7542582365197734,1.7062568652812977,1.6318375300415413,1.5698588480066213,5.130983311938382,3.910957637997434,3.260277278562259,85262.28,5,True
chameleon_gcnii16,trained,5,5,1,128,32,window_cost_cluster,72,2134,1980,494,67397,64957,2440,18319,63016,0,0,0,83276,582912,418432,399232,367360,367360,mosaic_delta,0.8779443254817987,90630.908,93378.758,97958.508,102504.728,1.6079282798314236,1.5606118899118362,1.4876502610676756,1.4216710081899833,4.115602380042579,3.0779911567225295,2.524598504285168,93233.03,4,True
chameleon_gcnii16,trained,6,6,1,128,32,window_cost_cluster,72,2332,1846,430,73613,70751,2862,15797,58728,0,0,0,86548,582912,426496,409600,381568,381568,mosaic_delta,0.8946578631452581,93972.708,96342.258,100291.508,103886.728,1.5507481172086688,1.5126072714633696,1.4530442597393192,1.40275858914336,4.385498512375768,3.1822320693802633,2.5404899664493255,96196.53,1,True
chameleon_gcnii16,trained,7,7,1,128,32,window_cost_cluster,72,2346,1910,352,74028,71263,2765,17078,60808,0,0,0,88341,582912,435968,419264,388480,388480,mosaic_delta,0.8910745742806812,95844.808,98406.508,102676.008,106670.728,1.5204579469761157,1.480877667155916,1.4192994336125728,1.3661479839155124,4.029436702189952,2.9164258109848937,2.3228200023421945,98260.78,6,True
chameleon_gcnii16,trained,8,8,1,128,32,window_cost_cluster,72,2536,1756,316,80078,77223,2855,16141,55856,0,0,0,93364,582912,452288,437824,409024,409024,mosaic_delta,0.9043441347106269,100748.10800000001,103169.258,107204.508,110962.728,1.4464589250648756,1.412513793595375,1.3593458215395195,1.313305851673005,3.8957140201970137,2.7180918158726235,2.090026640232947,103023.53,7,True
chameleon_gcnii16,trained,9,9,1,128,32,window_cost_cluster,72,2835,1507,266,89580,86447,3133,14580,47920,0,0,0,101027,582912,489216,466304,439744,439744,mosaic_delta,0.8988749345892203,108347.008,110534.008,114179.008,116889.728,1.3450117607308547,1.3183996729766643,1.276311666676943,1.2467134836689842,3.673849108367627,2.370145404663924,1.6748367626886143,110388.28,1,True
chameleon_gcnii16,trained,10,10,1,128,32,window_cost_cluster,72,3074,1312,222,97165,94133,3032,12928,41688,0,0,0,107061,582912,516864,487616,462592,462592,mosaic_delta,0.8949975235264983,113968.808,115908.008,119140.008,121441.728,1.2786656503418024,1.257272922851025,1.2231659410330071,1.199982925144148,3.5678929455445547,2.0975959158415853,1.3134374999999996,115762.28,1,True
chameleon_gcnii16,trained,11,11,1,128,32,window_cost_cluster,72,3192,1196,220,100926,98479,2447,12498,37968,0,0,0,110977,582912,533248,500224,475584,475584,mosaic_delta,0.891862698031685,117169.808,119044.508,122169.008,124160.728,1.2437333685824594,1.2241471903936971,1.1928393492398661,1.1737044583050447,3.3966810689710356,1.875797727636423,1.0646599455912942,118898.78,1,True
chameleon_gcnii16,trained,12,12,1,128,32,window_cost_cluster,72,3330,1092,186,105303,103092,2211,11886,34664,0,0,0,114978,582912,551104,514624,489984,489984,mosaic_delta,0.8890953431657183,120795.60800000001,122578.508,125550.008,127438.728,1.2064014777755827,1.1888544115743356,1.1607167719176887,1.1435142384660337,3.209887262325425,1.6106949352179047,0.7577923607605581,122432.78,3,True
chameleon_gcnii16,trained,13,13,1,128,32,window_cost_cluster,72,3470,994,144,109771,107411,2360,10740,31528,0,0,0,118151,582912,567424,526400,503104,503104,mosaic_delta,0.8866456124520641,123930.008,125541.008,128226.008,129875.728,1.1758895391986095,1.1607999833807292,1.1364933079722797,1.122057233049735,3.143176908752328,1.3733445065176921,0.42943389199255066,125395.28,3,True
chameleon_gcnii16,trained,14,14,1,128,32,window_cost_cluster,72,3552,944,112,112431,110241,2190,10507,29912,0,0,0,120748,582912,577152,535808,511744,511744,mosaic_delta,0.8866711022399645,126295.708,127871.758,130498.508,131918.728,1.153863439286472,1.1396417964317032,1.1167024223755877,1.1046801482197433,2.9633311125916055,1.1542514514133448,0.18940896545160313,127726.03,4,True
chameleon_gcnii16,trained,15,15,1,128,32,window_cost_cluster,72,3559,951,98,112637,110491,2146,11153,30152,0,0,0,121644,582912,585600,540672,514368,514368,mosaic_delta,0.8824110671936759,127217.308,128890.258,131678.508,133616.728,1.1455045094964593,1.1306362657758044,1.1066954069680073,1.0906418843005945,2.772771451627365,1.0684766430556814,0.1595194118174477,128744.53,2,True
chameleon_gcnii16,trained,16,16,1,128,32,window_cost_cluster,72,3452,993,163,109234,107245,1989,10571,31472,0,0,0,117816,582912,569088,523136,499520,499520,mosaic_delta,0.8777552856500225,123205.10800000001,124790.758,127433.508,129064.728,1.1828081024043255,1.1677787869515144,1.1435610797122528,1.1291078690376195,3.244415854696812,1.4462889036042015,0.4872878630214733,124645.03,3,True
chameleon_gcnii16,trained,4,5,2,128,32,window_cost_cluster,72,1919,2206,483,121142,116662,4480,42791,70216,34808,2032,12971,159453,1165824,800576,765696,692608,692608,mosaic_delta,0.8651371012870733,173865.116,180283.766,190981.516,195013.456,1.6763339691442185,1.616651385017107,1.5260953316550279,1.4945430227132634,3.854839569068262,2.9664284545815716,2.4926091935220023,179992.31,4,True
chameleon_gcnii16,trained,6,7,2,128,32,window_cost_cluster,72,2227,2069,312,140512,135543,4969,39346,65968,22696,2295,7612,174889,1165824,862464,829952,754240,754240,mosaic_delta,0.874517661027011,189188.616,195090.516,204927.016,211383.456,1.5405578103071487,1.4939526839941313,1.4222429316005851,1.3788023221647014,3.7065887256646164,2.7403913993798614,2.2250861586946575,194799.06,4,True
chameleon_gcnii16,trained,8,9,2,128,32,window_cost_cluster,72,2512,1906,190,158620,153412,5208,40979,60656,25792,1740,10197,194391,1165824,941504,906816,833216,833216,mosaic_delta,0.8849840255591054,208947.916,215094.766,225339.516,229373.456,1.3948739263807732,1.3550120508278662,1.2934082986137239,1.270661414283264,3.1205358842333877,2.1928412113521567,1.698070719148832,214803.31,4,True
chameleon_gcnii16,trained,10,11,2,128,32,window_cost_cluster,72,3029,1435,144,191492,186438,5054,31600,45600,19680,1422,6540,218038,1165824,1050112,989888,923904,923904,mosaic_delta,0.8798147245246222,231015.016,235755.016,243655.016,246799.456,1.261632274154854,1.2362663791636994,1.1961830492338397,1.1809426354651285,3.021912658227848,1.8188746835443048,1.1772544303797465,235463.56,3,True
chameleon_gcnii16,trained,12,13,2,128,32,window_cost_cluster,72,3333,1156,119,210834,206384,4450,26745,36696,15096,1155,5375,233129,1165824,1118528,1041664,978880,978880,mosaic_delta,0.8751501974023002,244702.516,248714.266,255400.516,257378.456,1.1910625389728318,1.1718507534264238,1.141172322455292,1.1324024727228919,2.8590181342306975,1.4375935688913828,0.6795004673770794,248422.81,3,True
chameleon_gcnii16,trained,14,15,2,128,32,window_cost_cluster,72,3518,1001,89,222680,218478,4202,23914,31744,9760,1177,3010,242392,1165824,1162752,1076160,1012992,1012992,mosaic_delta,0.8712021136063408,253237.416,256824.516,262803.016,265231.456,1.1509199730580097,1.1348449304582744,1.109028368228468,1.098874184817656,2.7103554403278416,1.1206590281843283,0.27282094170778576,256533.06,3,True
chameleon_gcnii16,trained,4,11,8,128,32,window_cost_cluster,72,2166,2405,37,546984,520151,26833,226620,76616,190600,17180,65644,746771,4663296,3654656,3505792,3196288,3196288,mosaic_delta,0.8745797142056598,816014.064,850007.064,886625.824,886625.824,1.4286812586112487,1.3715462487027048,1.3148996661752996,1.3148996661752996,2.648741329097167,1.9777325920042368,1.619861265554673,848841.24,2,True
cora_resgcn16,trained,4,4,1,128,32,window_cost_cluster,85,2030,1398,2012,64624,62894,1730,13916,44664,0,0,0,76810,693248,379008,365632,336384,336384,mosaic_delta,0.8875379939209727,82886.032,84973.432,88452.432,91167.312,1.853388276567516,1.8078591906232526,1.736752698896962,1.6850337761411678,6.195377982178788,4.755496457002889,3.98755964357574,84800.12,3,True
cora_resgcn16,trained,5,5,1,128,32,window_cost_cluster,85,1742,1227,2471,55432,54170,1262,12119,39208,0,0,0,66289,693248,359232,317760,291456,291456,mosaic_delta,0.8113308391234634,71589.332,73407.182,76436.932,78327.312,1.8519239710184754,1.8060630634206882,1.7344756851308474,1.692615214473337,6.146784388150838,4.719869410950107,3.9588480897763834,73233.87,7,True
cora_resgcn16,trained,6,6,1,128,32,window_cost_cluster,85,1452,1245,2743,46224,45004,1220,11801,39720,0,0,0,56805,693248,346624,277632,252864,252864,mosaic_delta,0.7295051698670606,62043.532,63813.682,66763.932,68687.312,1.8311336627321604,1.7803392068804305,1.7016673014405443,1.6540172659544456,5.484355563087874,4.228640314195923,3.5589255147868823,63640.37,3,True
cora_resgcn16,trained,7,7,1,128,32,window_cost_cluster,85,1725,1092,2623,54924,53496,1428,10548,34848,0,0,0,64044,693248,360576,306688,282304,282304,mosaic_delta,0.7829250976215832,69251.232,70833.432,73470.432,74929.312,1.8496133036304683,1.8082986576169287,1.7433952205425987,1.7094511691232397,6.694433067880167,5.110518540502219,4.265764125900644,70660.12,2,True
cora_resgcn16,trained,8,8,1,128,32,window_cost_cluster,85,1592,1286,2562,50680,49197,1483,12434,41072,0,0,0,61631,693248,351808,300288,273536,273536,mosaic_delta,0.7775150081862834,67227.83200000001,69092.932,72201.432,74337.312,1.8334965792143942,1.784003029427091,1.7071960567208695,1.6581444322334387,5.620466462924241,4.327427040862712,3.63780601576323,68919.62,4,True
cora_resgcn16,trained,9,9,1,128,32,window_cost_cluster,85,1593,1313,2534,50688,49022,1666,13279,42008,0,0,0,62301,693248,349440,305088,277568,277568,mosaic_delta,0.7943223443223443,68186.332,70178.182,73497.932,75739.312,1.8273750229004841,1.775509089135424,1.6953130055414347,1.6451430137099738,5.361539272535583,4.137619189501567,3.4848618118834254,70004.87,2,True
cora_resgcn16,trained,10,10,1,128,32,window_cost_cluster,85,1617,1159,2664,51480,50284,1196,11278,37032,0,0,0,61562,693248,346624,296896,271744,271744,mosaic_delta,0.78397341211226,66661.232,68352.932,71172.432,72973.312,1.8470105683015279,1.8012980043050677,1.7299394799379624,1.6872469759903455,6.121819471537507,4.697838963121738,3.9383826919666602,68179.62,5,True
cora_resgcn16,trained,11,11,1,128,32,window_cost_cluster,85,1355,1188,2897,43132,41965,1167,10470,37984,0,0,0,52435,693248,342464,256640,235776,235776,mosaic_delta,0.6884694449635582,57446.432,59016.932,61634.432,63207.312,1.8255267794525516,1.7769476732541774,1.701484001669716,1.6591434864371388,5.646024832855778,4.3395591545201615,3.6427774594078315,58843.62,4,True
cora_resgcn16,trained,12,12,1,128,32,window_cost_cluster,85,1403,1076,2961,44680,43513,1167,10517,34400,0,0,0,54030,693248,346624,263616,241280,241280,mosaic_delta,0.6960856720827179,58962.132,60539.682,63168.932,64715.312,1.8327017075976832,1.7849449556077945,1.710651052324266,1.669774844012187,5.784908243795759,4.444717827451208,3.7299496054007792,60366.37,3,True
cora_resgcn16,trained,13,13,1,128,32,window_cost_cluster,85,1328,932,3180,42244,41345,899,9087,29792,0,0,0,50432,693248,346624,245248,226432,226432,mosaic_delta,0.6532496307237814,54845.132,56208.182,58479.932,59553.312,1.8390693270644332,1.7944718439746015,1.7247626074531004,1.6936757438444399,6.183325630020908,4.735523944861508,3.963363046109827,56034.87,4,True
cora_resgcn16,trained,14,14,1,128,32,window_cost_cluster,85,1361,1246,2833,43336,42034,1302,11405,39800,0,0,0,53439,693248,346624,264384,240576,240576,mosaic_delta,0.6940546528803545,58721.932,60432.682,63283.932,64967.312,1.8200695440333945,1.768546363704328,1.6888647184564953,1.6451042333412225,5.337560718982902,4.115236414234795,3.4633301183691354,60259.37,5,True
cora_resgcn16,trained,15,15,1,128,32,window_cost_cluster,85,1269,1454,2717,40308,38643,1665,13077,46496,0,0,0,51720,693248,345728,259072,236416,236416,mosaic_delta,0.6838208071084784,57689.132,59650.682,62919.932,65091.312,1.7930586995138011,1.734095848225172,1.6439941479911326,1.5891521744100043,4.611828401009405,3.5800799944143553,3.029814177563661,59477.37,4,True
cora_resgcn16,trained,16,16,1,128,32,window_cost_cluster,85,1411,1489,2540,44852,43124,1728,14037,47600,0,0,0,57161,693248,347968,285248,258496,258496,mosaic_delta,0.7428729078535957,63315.132,65420.682,68929.932,71233.312,1.8056031218571889,1.7474901897231827,1.6585247755648447,1.6048951928558368,4.746091045095106,3.6837867623145044,3.11722447816485,65247.37,5,True
cora_resgcn16,trained,4,5,2,128,32,window_cost_cluster,85,1479,2627,1334,94128,91236,2892,51863,83888,67064,1147,37519,143099,1386496,738240,687552,627456,627456,mosaic_delta,0.8499349804941483,158149.164,165928.614,170176.624,170176.624,1.8096712797040142,1.7248260749047177,1.681770347024865,1.681770347024865,3.575665888976727,2.8558815742814057,2.4719966064439,165581.99,3,True
cora_resgcn16,trained,6,7,2,128,32,window_cost_cluster,85,1242,2096,2102,79104,76809,2295,44040,66824,54256,827,29908,120849,1386496,707200,587328,531200,531200,mosaic_delta,0.751131221719457,133880.864,140486.864,144506.624,144506.624,1.805321483434705,1.7204313137774931,1.672573846857013,1.672573846857013,3.556034514078111,2.840189235082731,2.458405086285195,140140.24,4,True
cora_resgcn16,trained,8,9,2,128,32,window_cost_cluster,85,1241,2255,1944,79064,75749,3315,48183,71984,57992,919,32201,123932,1386496,701248,608512,548864,548864,mosaic_delta,0.7826959934288583,138588.164,145815.614,150768.624,150768.624,1.788493279988903,1.6998453951577503,1.6440025346387719,1.6440025346387719,3.3751273270655626,2.704141980438708,2.3462831289043855,145468.99,3,True
cora_resgcn16,trained,10,11,2,128,32,window_cost_cluster,85,947,2707,1786,60272,58304,1968,55693,86464,71216,1013,44511,113997,1386496,689088,557888,508032,508032,mosaic_delta,0.7372527166341599,128615.164,136969.114,137392.624,137392.624,1.772683662713364,1.6645650493146944,1.6594340610308163,1.6594340610308163,2.8906282656707307,2.3566590446539615,2.0718754601116838,136622.49,3,True
cora_resgcn16,trained,12,13,2,128,32,window_cost_cluster,85,850,2445,2145,54112,52480,1632,51982,78088,67024,739,41966,104462,1386496,693248,513408,465984,513408,phase0_mosaic,0.7405834564254062,118076.06400000001,125544.624,125544.624,125544.624,1.7694017984881336,1.6641413494535617,1.6641413494535617,1.6641413494535617,2.8543488130506716,2.3301104897514695,2.050516717325228,125526.74,2,True
cora_resgcn16,trained,14,15,2,128,32,window_cost_cluster,85,947,2471,2022,60200,57626,2574,47533,78928,59928,1209,32171,105159,1386496,692352,526272,472960,472960,mosaic_delta,0.6831207247180625,119238.164,126368.114,131190.624,131190.624,1.7638480243624013,1.6643280756726337,1.603148103022972,1.603148103022972,3.0234313003597504,2.446299989298053,2.138496623398481,126021.49,2,True
cora_resgcn16,trained,4,11,8,128,32,window_cost_cluster,85,611,4557,272,155744,145752,9992,356125,145384,470816,21621,252176,501877,5545984,2835776,2451328,2202880,2451328,phase0_mosaic,0.864429348439369,576202.956,606988.496,606988.496,606988.496,1.7420146660962288,1.6536623125720655,1.6536623125720655,1.6536623125720655,2.3044578167778167,1.9368216362720714,1.7407490066690066,628235.21,4,True
cora_deepres28_w128,trained,4,4,1,128,32,window_cost_cluster,85,3863,4831,2186,122980,116596,6384,51067,154424,0,0,0,167663,1386496,811072,822784,742976,742976,mosaic_delta,0.9160419790104948,186587.564,194247.614,207014.364,219186.624,1.797150854062278,1.7262811784138568,1.6198199657295278,1.5298652530913563,4.019401178843481,3.162915113222953,2.7061225448920045,193900.99,5,True
cora_deepres28_w128,trained,5,5,1,128,32,window_cost_cluster,85,3934,4758,2188,125252,118978,6274,48584,152096,0,0,0,167562,1386496,797504,816576,742208,742208,mosaic_delta,0.9306636706524356,186073.264,193360.864,205506.864,216204.624,1.8010325223294843,1.7331531989844646,1.630719254224034,1.5500316033943844,4.175032109336407,3.275315616520738,2.79546682035238,193014.24,4,True
cora_deepres28_w128,trained,6,6,1,128,32,window_cost_cluster,85,3912,4738,2230,124584,118921,5663,50864,151480,0,0,0,169785,1386496,811904,827200,748224,748224,mosaic_delta,0.9215670818224815,187899.264,195528.864,208244.864,219538.624,1.8071917514269775,1.7366745402867987,1.6306284509374502,1.5467437747992807,4.088702422145329,3.2179148488039724,2.7534948096885814,195182.24,6,True
cora_deepres28_w128,trained,7,7,1,128,32,window_cost_cluster,85,3932,4657,2291,125212,119286,5926,48416,148920,0,0,0,167702,1386496,800896,815680,741504,741504,mosaic_delta,0.9258430557775291,185774.464,193036.864,205140.864,216310.624,1.8054365103699075,1.7375126856598748,1.634993601274878,1.550566466860176,4.1976569729015205,3.2940641972470486,2.812148050231329,192690.24,2,True
cora_deepres28_w128,trained,8,8,1,128,32,window_cost_cluster,85,3933,4603,2344,125244,119538,5706,47193,147168,0,0,0,166731,1386496,799104,808320,735488,735488,mosaic_delta,0.9203908377382669,184420.164,191499.114,203297.364,213468.624,1.8081645345462334,1.7413239833579595,1.640267209760772,1.5621124723228645,4.265479202424088,3.343837359814785,2.852295043756489,191152.49,3,True
cora_deepres28_w128,trained,9,9,1,128,32,window_cost_cluster,85,3815,4672,2393,121504,115935,5569,47939,149368,0,0,0,163874,1386496,779904,797440,723648,723648,mosaic_delta,0.9278680452978828,181551.764,188742.614,200727.364,211382.624,1.8052592427578946,1.7364811954972712,1.6328017937803438,1.5504964116634297,4.156861010867979,3.265108176423481,2.789506664719749,188395.99,5,True
cora_deepres28_w128,trained,10,10,1,128,32,window_cost_cluster,85,3911,4476,2493,124564,119021,5543,46245,143104,0,0,0,165266,1386496,789440,800128,727808,727808,mosaic_delta,0.921929468990677,182601.364,189538.114,201099.364,211174.624,1.8101288662882058,1.7438814443410575,1.6436252876463597,1.5652070013866817,4.306341442318089,3.3740705035091936,2.876859336144448,189191.49,3,True
cora_deepres28_w128,trained,11,11,1,128,32,window_cost_cluster,85,3754,4556,2570,119552,114188,5364,47235,145656,0,0,0,161423,1386496,769792,785664,712448,712448,mosaic_delta,0.9255071499833721,178738.364,185823.614,197632.364,208268.624,1.8062490490290042,1.7373787596230907,1.633568477681115,1.550142281633358,4.1582038742457925,3.266696563436289,2.7912259976712184,185476.99,2,True
cora_deepres28_w128,trained,12,12,1,128,32,window_cost_cluster,85,3782,4523,2575,120448,114839,5609,46343,144576,0,0,0,161182,1386496,772672,783936,711360,711360,mosaic_delta,0.9206493829205665,178628.164,185579.614,197165.364,207314.624,1.8046650247158114,1.7370657964618894,1.6349930508078487,1.554950604931758,4.209044731674687,3.3017344958058485,2.8178357033424684,185232.99,2,True
cora_deepres28_w128,trained,13,13,1,128,32,window_cost_cluster,85,3760,4592,2528,119708,114031,5677,46493,146824,0,0,0,160524,1386496,766464,782336,709440,709440,mosaic_delta,0.9256012024048096,178106.164,185080.114,196703.364,207640.624,1.802565350854449,1.7346434096101757,1.6321429052936787,1.546171427417787,4.181936205450283,3.2812452178401808,2.8008766911147913,184733.49,3,True
cora_deepres28_w128,trained,14,14,1,128,32,window_cost_cluster,85,3705,4479,2696,117948,112545,5403,45709,143200,0,0,0,158254,1386496,749056,770240,698624,698624,mosaic_delta,0.9326725905673274,175398.764,182255.114,193682.364,203958.624,1.8045053042677086,1.7366206799552413,1.6341601448028586,1.5518245504539194,4.1947047627381915,3.291520440746614,2.8098221356844384,181908.49,2,True
cora_deepres28_w128,trained,15,15,1,128,32,window_cost_cluster,85,3600,4549,2731,114636,109231,5405,45876,145400,0,0,0,155107,1386496,732416,757248,686656,686656,mosaic_delta,0.9375218455085634,172322.464,179203.864,190672.864,200688.624,1.8001947790161588,1.7310675845694934,1.6269436221401699,1.545747804818274,4.113300200540588,3.2312988130575055,2.760898073066527,178857.24,4,True
cora_deepres28_w128,trained,16,16,1,128,32,window_cost_cluster,85,3524,4464,2892,112192,106765,5427,44756,142728,0,0,0,151521,1386496,716608,740544,671680,671680,mosaic_delta,0.9373046351701348,168583.464,175296.864,186485.864,196656.624,1.7975784386539833,1.7287360029441257,1.6250132503340844,1.5409702141535797,4.112001966216821,3.2288306061465657,2.757805880775762,174950.24,4,True
cora_deepres28_w128,trained,17,17,1,128,32,window_cost_cluster,85,3406,4546,2928,108452,103147,5305,45702,145336,0,0,0,148849,1386496,710592,730368,661568,661568,mosaic_delta,0.9310096370350356,165945.064,172800.364,184225.864,194326.624,1.7939551368638478,1.72278572283563,1.6159403111823647,1.5319465437736415,3.9904546846965125,3.14081629003012,2.68767581287471,172453.74,4,True
cora_deepres28_w128,trained,18,18,1,128,32,window_cost_cluster,85,3411,4474,2995,108564,103311,5253,46339,143072,0,0,0,149650,1386496,712896,734848,663680,663680,mosaic_delta,0.9309632821617739,166703.764,173654.614,185239.364,195580.624,1.7954003726034644,1.723536122109603,1.6157472879252597,1.5303151911408155,3.9689194846673432,3.126451359874348,2.6771350266514164,173307.99,7,True
cora_deepres28_w128,trained,19,19,1,128,32,window_cost_cluster,85,3451,4379,3050,109844,104280,5564,44493,140048,0,0,0,148773,1386496,706560,728960,660992,660992,mosaic_delta,0.9355072463768116,165882.164,172556.114,183679.364,193272.624,1.7937190643353316,1.7243434214101507,1.6199206787323153,1.5395144632589042,4.066993909154249,3.194714048814714,2.729498123300294,172209.49,2,True
cora_deepres28_w128,trained,20,20,1,128,32,window_cost_cluster,85,3312,4430,3138,105420,100493,4927,45547,141664,0,0,0,146040,1386496,699392,717440,647936,647936,mosaic_delta,0.9264275256222547,162655.564,169487.614,180874.364,191266.624,1.7956963341260184,1.7233117695550306,1.614822540578498,1.527082947833073,3.94916811206007,3.1127268249424156,2.6666248051463324,169140.99,5,True
cora_deepres28_w128,trained,21,21,1,128,32,window_cost_cluster,85,3254,4427,3199,103552,98497,5055,45523,141576,0,0,0,144020,1386496,697664,708928,639680,639680,mosaic_delta,0.916888358866159,160759.164,167587.614,178968.364,188640.624,1.7917485562440472,1.7187427705725318,1.609446460604624,1.5269245504616227,3.9035819256200166,3.078275272222642,2.6381117237440415,167240.99,3,True
cora_deepres28_w128,trained,22,22,1,128,32,window_cost_cluster,85,3190,4571,3119,101480,96120,5360,46184,146192,0,0,0,142304,1386496,691328,704960,635392,635392,mosaic_delta,0.9190890575819293,159522.264,166449.864,177995.864,188254.624,1.7841271360090527,1.7098722291536388,1.5989585016424877,1.511824750716349,3.8159267278711244,3.012124921862645,2.5834306253247874,166103.24,3,True
cora_deepres28_w128,trained,23,23,1,128,32,window_cost_cluster,85,3226,4427,3227,102680,97747,4933,43455,141584,0,0,0,141202,1386496,691968,693056,628480,628480,mosaic_delta,0.9082500924898261,157612.364,164130.614,174994.364,184270.624,1.7917629863098812,1.720605273553659,1.613789116088333,1.5325502994986329,3.979720630537338,3.13205512949428,2.679966862271315,163783.99,5,True
cora_deepres28_w128,trained,24,24,1,128,32,window_cost_cluster,85,3174,4245,3461,101064,96460,4604,42463,135744,0,0,0,138923,1386496,692096,681088,616320,616320,mosaic_delta,0.8905122988718328,154769.164,161138.614,171754.364,180842.624,1.7952284086770671,1.7242670338470207,1.6176939760319569,1.536396640650381,4.00661187386666,3.1531445585875795,2.6979619904387344,160791.99,3,True
cora_deepres28_w128,trained,25,25,1,128,32,window_cost_cluster,85,3149,4304,3427,100252,95571,4681,42251,137632,0,0,0,137822,1386496,685888,676416,613120,613120,mosaic_delta,0.8939068769245124,153767.964,160105.614,170668.364,179754.624,1.7925970587735687,1.72163856790181,1.6150854999699886,1.5334459490733323,3.9927755556081514,3.1418237386714805,2.6879827696385887,159758.99,3,True
