config_id,window_start,W,grouping_method,fraction_absent,fraction_regular,fraction_delta,regular_occupancy_mean,delta_occupancy_mean,regular_capture,padding_fraction,delta_fraction,metadata_bits_per_nnz,flips_per_node_feature
pubmed_deepres28_w128,16,4,first_layer_rcm_cost_reused,0.4126570097244733,0.35042291329011344,0.23692007698541329,0.976952009936766,0.31661731401314736,0.8201054974033837,0.02306885091668165,0.17989450259661638,0.4509955851707492,0.01849860420787476
pubmed_deepres28_w128,16,4,window_cost_cluster,0.4137839343598055,0.3505368719611021,0.23567919367909237,0.978419055230458,0.3156299528555311,0.821606297284155,0.021599694331684037,0.178393702715845,0.44873441798795516,0.018540076456864635
pubmed_deepres28_w128,16,4,window_global_oracle,0.48648956645056723,0.3830404173419773,0.13047001620745544,0.9891351732174143,0.29573269482725156,0.9075453639546504,0.010812287310927239,0.09245463604534959,0.25655229435612387,0.019286973170360603
pubmed_deepres28_w128,20,4,random_balanced_window,0.2898728727714749,0.2465052674230146,0.4636218598055105,0.9388756549208959,0.36721929195684827,0.5756996073742149,0.061235812312452356,0.4243003926257851,0.8329554181741976,0.018693814348024546
pubmed_deepres28_w128,20,4,rcm_contiguous_window,0.3169317260940032,0.27586861831442466,0.4071996555915721,0.950378953045394,0.3426057829845455,0.6523184645065058,0.0497018892320954,0.34768153549349423,0.7393741409384804,0.01854417085087319
pubmed_deepres28_w128,20,4,first_layer_rcm_cost_reused,0.4307511142625608,0.337355652350081,0.23189323338735818,0.9773721052434036,0.3103440332532489,0.8206556912247829,0.022658031903523668,0.17934430877521712,0.4584449060348494,0.01870068236378083
pubmed_deepres28_w128,20,4,window_cost_cluster,0.43166278363047,0.337140397082658,0.23119681928687197,0.9786190542139263,0.3103704851032368,0.8211791100893115,0.02140944037945794,0.17882088991068842,0.45862636448246746,0.018848873011445284
pubmed_deepres28_w128,20,4,window_global_oracle,0.5092686385737439,0.37016308752025934,0.12056827390599675,0.9886841947732092,0.29692521266540645,0.9109657854672987,0.011318634271647223,0.08903421453270136,0.25083869058992486,0.019006309064935504
pubmed_deepres28_w128,24,4,random_balanced_window,0.34228119935170176,0.2520765802269044,0.40564222042139386,0.943087420886076,0.37165039916031967,0.6115547898567111,0.0569986131552134,0.388445210143289,0.734751377454888,0.013660747493702557
pubmed_deepres28_w128,24,4,rcm_contiguous_window,0.36759268638573744,0.2787555713128039,0.3536517423014587,0.9548038979105156,0.34590650733977807,0.6848124716230144,0.045255899914700026,0.31518752837698555,0.6481666778411338,0.013655728559111426
pubmed_deepres28_w128,24,4,first_layer_rcm_cost_reused,0.4697756280388979,0.3351904376012966,0.1950339343598055,0.9803090883763977,0.3071112364474453,0.8457079721707332,0.019708069747430335,0.1542920278292667,0.3917511528608463,0.013944977684231882
